Index	Score	Chemical_name	DrugBank_ID	Pubchem_ID	Uniprot_ID	Protein_Name	Gene_Name	Gene_ID	Confidence_Score	Source_database
75	-97.54	Metoclopramide	DB01233	4168	P14416	D(2) dopamine receptor	DRD2	1813	1	DrugBank
75	-97.54	Metoclopramide	DB01233	4168	P46098	5-hydroxytryptamine receptor 3A	HTR3A	3359	1	DrugBank
75	-97.54	Metoclopramide	DB01233	4168	Q13639	5-hydroxytryptamine receptor 4	HTR4	3360	1	DrugBank
75	-97.54	Metoclopramide	DB01233	4168	P02708	Acetylcholine receptor subunit alpha	CHRNA1	1134	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q9GZZ6	Neuronal acetylcholine receptor subunit alpha-10 	CHRNA10	57053	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q15822	Neuronal acetylcholine receptor subunit alpha-2	CHRNA2	1135	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P32297	Neuronal acetylcholine receptor subunit alpha-3	CHRNA3	1136	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P43681	Neuronal acetylcholine receptor subunit alpha-4	CHRNA4	1137	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P30532	Neuronal acetylcholine receptor subunit alpha-5	CHRNA5	1138	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q15825	Neuronal acetylcholine receptor subunit alpha-6	CHRNA6	8973	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P36544	Neuronal acetylcholine receptor subunit alpha-7	CHRNA7	1139	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q9UGM1	Neuronal acetylcholine receptor subunit alpha-9 	CHRNA9	55584	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P11230	Acetylcholine receptor subunit beta	CHRNB1	1140	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P17787	Neuronal acetylcholine receptor subunit beta-2	CHRNB2	1141	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q05901	Neuronal acetylcholine receptor subunit beta-3	CHRNB3	1142	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P30926	Neuronal acetylcholine receptor subunit beta-4	CHRNB4	1143	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q07001	Acetylcholine receptor subunit delta	CHRND	1144	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q04844	Acetylcholine receptor subunit epsilon	CHRNE	1145	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P07510	Acetylcholine receptor subunit gamma	CHRNG	1146	0.454	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P35462	Dopamine D3 receptor	DRD3	1814	0.786	STITCH
75	-97.54	Metoclopramide	DB01233	4168	P41595	5-hydroxytryptamine receptor 2B 	HTR2B	3357	0.502	STITCH
75	-97.54	Metoclopramide	DB01233	4168	O95264	5-hydroxytryptamine receptor 3B 	HTR3B	9177	0.68	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q8WXA8	5-hydroxytryptamine receptor 3C 	HTR3C	170572	0.68	STITCH
75	-97.54	Metoclopramide	DB01233	4168	Q70Z44	5-hydroxytryptamine receptor 3D 	HTR3D	200909	0.68	STITCH
75	-97.54	Metoclopramide	DB01233	4168	A5X5Y0	5-hydroxytryptamine receptor 3E 	HTR3E	285242	0.68	STITCH
76	-97.54	Spironolactone	DB00421	5833	P10275	Androgen receptor	AR	367	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	O00555	Voltage-dependent P/Q-type calcium channel subunit alpha-1A	CACNA1A	773	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q00975	Voltage-dependent N-type calcium channel subunit alpha-1B	CACNA1B	774	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q13936	Voltage-dependent L-type calcium channel subunit alpha-1C	CACNA1C	775	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q01668	Voltage-dependent L-type calcium channel subunit alpha-1D	CACNA1D	776	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	O60840	Voltage-dependent L-type calcium channel subunit alpha-1F	CACNA1F	778	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	O43497	Voltage-dependent T-type calcium channel subunit alpha-1G	CACNA1G	8913	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	O95180	Voltage-dependent T-type calcium channel subunit alpha-1H	CACNA1H	8912	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q9P0X4	Voltage-dependent T-type calcium channel subunit alpha-1I	CACNA1I	8911	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q13698	Voltage-dependent L-type calcium channel subunit alpha-1S	CACNA1S	779	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P54289	Voltage-dependent calcium channel subunit alpha-2/delta-1	CACNA2D1	781	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q9NY47	Voltage-dependent calcium channel subunit alpha-2/delta-2	CACNA2D2	9254	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q8IZS8	Voltage-dependent calcium channel subunit alpha-2/delta-3	CACNA2D3	55799	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q02641	Voltage-dependent L-type calcium channel subunit beta-1	CACNB1	782	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q08289	Voltage-dependent L-type calcium channel subunit beta-2	CACNB2	783	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P54284	Voltage-dependent L-type calcium channel subunit beta-3	CACNB3	784	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	O00305	Voltage-dependent L-type calcium channel subunit beta-4	CACNB4	785	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	Q06432	Voltage-dependent calcium channel gamma-1 subunit	CACNG1	786	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P19099	"Cytochrome P450 11B2, mitochondrial"	CYP11B2	1585	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	O75469	Nuclear receptor subfamily 1 group I member 2	NR1I2	8856	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P04150	Glucocorticoid receptor	NR3C1	2908	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P08235	Mineralocorticoid receptor	NR3C2	4306	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P06401	Progesterone receptor	PGR	5241	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P04278	Sex hormone-binding globulin	SHBG	6462	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P18405	3-oxo-5-alpha-steroid 4-dehydrogenase 1	SRD5A1	6715	1	DrugBank
76	-97.54	Spironolactone	DB00421	5833	P31213	3-oxo-5-alpha-steroid 4-dehydrogenase 2	SRD5A2	6716	1	DrugBank
77	-97.51	Loratadine	DB00455	3957	P35367	Histamine H1 receptor	HRH1	3269	1	DrugBank
77	-97.51	Loratadine	DB00455	3957	Q12809	Potassium voltage-gated channel subfamily H member 2	KCNH2	3757	1	DrugBank
77	-97.51	Loratadine	DB00455	3957	P33261	Cytochrome P450 2C19	CYP2C19	1557	0.638	STITCH
77	-97.51	Loratadine	DB00455	3957	P41595	5-hydroxytryptamine receptor 2B 	HTR2B	3357	0.414	STITCH
78	-97.45	Pirfenidone	DB04951	40632	P09958	Furin	FURIN	5045	1	DrugBank
79	-97.34	ICI-89406	NA	123686	P08588	Beta-1 adrenergic receptor 	ADRB1	153	0.781	STITCH
79	-97.34	ICI-89406	NA	123686	P07550	Beta-2 adrenergic receptor 	ADRB2	154	0.53	STITCH
80	-97.31	clebopride	DB13511	2780	P14416	Dopamine D2 receptor	DRD2	1813	0.826	STITCH
80	-97.31	clebopride	DB13511	2780	P35462	Dopamine D3 receptor	DRD3	1814	0.805	STITCH
81	-97.13	Testosterone	DB00624	6013	P10275	Androgen receptor	AR	367	1	DrugBank
81	-97.13	Testosterone	DB00624	6013	P03372	Estrogen receptor	ESR1	2099	1	DrugBank
81	-97.13	Testosterone	DB00624	6013	P08235	Mineralocorticoid receptor	NR3C2	4306	1	DrugBank
81	-97.13	Testosterone	DB00624	6013	Q04828	Aldo-keto reductase family 1 member C1 	AKR1C1	1645	0.664	STITCH
81	-97.13	Testosterone	DB00624	6013	P52895	Aldo-keto reductase family 1 member C2 	AKR1C2	1646	0.93	STITCH
81	-97.13	Testosterone	DB00624	6013	P42330	Aldo-keto reductase family 1 member C3 	AKR1C3	8644	0.664	STITCH
81	-97.13	Testosterone	DB00624	6013	P51857	3-oxo-5-beta-steroid 4-dehydrogenase 	AKR1D1	6718	0.8	STITCH
81	-97.13	Testosterone	DB00624	6013	P05108	"Cholesterol side-chain cleavage enzyme, mitochondrial "	CYP11A1	1583	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P15538	"Cytochrome P450 11B1, mitochondrial "	CYP11B1	1584	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P19099	"Cytochrome P450 11B2, mitochondrial "	CYP11B2	1585	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P05093	"Steroid 17-alpha-hydroxylase/17,20 lyase "	CYP17A1	1586	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P11511	Aromatase 	CYP19A1	1588	0.527	STITCH
81	-97.13	Testosterone	DB00624	6013	P04798	Cytochrome P450 1A1 	CYP1A1	1543	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P05177	Cytochrome P450 1A2 	CYP1A2	1544	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q16678	Cytochrome P450 1B1 	CYP1B1	1545	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q6UW02	Cytochrome P450 20A1 	CYP20A1	57404	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P08686	Steroid 21-hydroxylase 	CYP21A2	1589	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q07973	"1,25-dihydroxyvitamin D"	CYP24A1	1591	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	O43174	Cytochrome P450 26A1 	CYP26A1	1592	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q9NR63	Cytochrome P450 26B1 	CYP26B1	56603	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q6V0L0	Cytochrome P450 26C1 	CYP26C1	340665	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q02318	"Sterol 26-hydroxylase, mitochondrial "	CYP27A1	1593	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	O15528	"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial "	CYP27B1	1594	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q4G0S4	Cytochrome P450 27C1 	CYP27C1	339761	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q16696	Cytochrome P450 2A13 	CYP2A13	1553	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P11509	Cytochrome P450 2A6 	CYP2A6	1548	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P20853	Cytochrome P450 2A7 	CYP2A7	1549	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P20813	Cytochrome P450 2B6	CYP2B6	1555	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P33260	Cytochrome P450 2C18 	CYP2C18	1562	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P33261	Cytochrome P450 2C19	CYP2C19	1557	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P10632	Cytochrome P450 2C8	CYP2C8	1558	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P11712	Cytochrome P450 2C9 	CYP2C9	1559	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P10635	Cytochrome P450 2D6 	CYP2D6	1565	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P05181	Cytochrome P450 2E1 	CYP2E1	1571	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P24903	Cytochrome P450 2F1 	CYP2F1	1572	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P51589	Cytochrome P450 2J2 	CYP2J2	1573	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q6VVX0	Vitamin D 25-hydroxylase 	CYP2R1	120227	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q96SQ9	Cytochrome P450 2S1 	CYP2S1	29785	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q7Z449	Cytochrome P450 2U1 	CYP2U1	113612	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q8TAV3	Cytochrome P450 2W1 	CYP2W1	54905	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q9NYL5	24-hydroxycholesterol 7-alpha-hydroxylase 	CYP39A1	51302	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P08684	Cytochrome P450 3A4	CYP3A4	1576	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q9HB55	Cytochrome P450 3A43 	CYP3A43	64816	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P20815	Cytochrome P450 3A5	CYP3A5	1577	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P24462	Cytochrome P450 3A7	CYP3A7	100861540	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q9Y6A2	Cholesterol 24-hydroxylase 	CYP46A1	10858	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q02928	Cytochrome P450 4A11 	CYP4A11	1579	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q5TCH4	Cytochrome P450 4A22 	CYP4A22	284541	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P13584	Cytochrome P450 4B1 	CYP4B1	1580	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q9HBI6	Phylloquinone omega-hydroxylase CYP4F11 	CYP4F11	57834	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q9HCS2	Cytochrome P450 4F12 	CYP4F12	66002	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P78329	Phylloquinone omega-hydroxylase CYP4F2 	CYP4F2	8529	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q6NT55	Cytochrome P450 4F22 	CYP4F22	126410	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q08477	Docosahexaenoic acid omega-hydroxylase CYP4F3 	CYP4F3	4051	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q6ZWL3	Cytochrome P450 4V2 	CYP4V2	285440	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q8N118	Cytochrome P450 4X1 	CYP4X1	260293	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q86W10	Cytochrome P450 4Z1 	CYP4Z1	199974	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q16850	Lanosterol 14-alpha demethylase 	CYP51A1	1595	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P22680	Cholesterol 7-alpha-monooxygenase 	CYP7A1	1581	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	O75881	25-hydroxycholesterol 7-alpha-hydroxylase 	CYP7B1	9420	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	Q9UNU6	7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase 	CYP8B1	1582	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P14061	Estradiol 17-beta-dehydrogenase 1 	HSD17B1	3292	0.8	STITCH
81	-97.13	Testosterone	DB00624	6013	P04150	Glucocorticoid receptor 	NR3C1	2908	0.434	STITCH
81	-97.13	Testosterone	DB00624	6013	Q16647	Prostacyclin synthase 	PTGIS	5740	0.457	STITCH
81	-97.13	Testosterone	DB00624	6013	P04278	Sex hormone-binding globulin 	SHBG	6462	0.647	STITCH
82	-97.11	WZ-4002	NA	44607530	P00533	Epidermal growth factor receptor	EGFR	1956	0.8	STITCH
83	-97.01	PLX-4720	DB06999	24180719	P15056	Serine/threonine-protein kinase B-raf	BRAF	673	1	DrugBank
83	-97.01	PLX-4720	DB06999	24180719	P09769	Tyrosine-protein kinase Fgr 	FGR	2268	0.77	STITCH
83	-97.01	PLX-4720	DB06999	24180719	P10721	Mast/stem cell growth factor receptor Kit 	KIT	3815	0.546	STITCH
83	-97.01	PLX-4720	DB06999	24180719	P45985	Dual specificity mitogen-activated protein kinase kinase 4 	MAP2K4	6416	0.531	STITCH
83	-97.01	PLX-4720	DB06999	24180719	Q13163	Dual specificity mitogen-activated protein kinase kinase 5 	MAP2K5	5607	0.899	STITCH
83	-97.01	PLX-4720	DB06999	24180719	Q9NYL2	Mitogen-activated protein kinase kinase kinase 20 	MAP3K20	51776	0.818	STITCH
83	-97.01	PLX-4720	DB06999	24180719	Q8NG66	Serine/threonine-protein kinase Nek11 	NEK11	79858	0.531	STITCH
83	-97.01	PLX-4720	DB06999	24180719	P16234	Platelet-derived growth factor receptor alpha	PDGFRA	5156	0.531	STITCH
83	-97.01	PLX-4720	DB06999	24180719	P09619	Platelet-derived growth factor receptor beta 	PDGFRB	5159	0.517	STITCH
83	-97.01	PLX-4720	DB06999	24180719	Q13882	Protein-tyrosine kinase 6 	PTK6	5753	0.802	STITCH
83	-97.01	PLX-4720	DB06999	24180719	P04049	RAF proto-oncogene serine/threonine-protein kinase 	RAF1	5894	0.675	STITCH
83	-97.01	PLX-4720	DB06999	24180719	Q9H3Y6	Tyrosine-protein kinase Srms 	SRMS	6725	0.863	STITCH
84	-96.93	Alosetron	DB00969	2099	P46098	5-hydroxytryptamine receptor 3A	HTR3A	3359	1	DrugBank
84	-96.93	Alosetron	DB00969	2099	P41595	5-hydroxytryptamine receptor 2B 	HTR2B	3357	0.487	STITCH
85	-96.87	U-99194	NA	5626	P35462	Dopamine D3 receptor	DRD3	1814	0.503	STITCH
86	-96.85	otenzepad	NA	107867	P11229	Muscarinic acetylcholine receptor M1	CHRM1	1128	0.713	STITCH
86	-96.85	otenzepad	NA	107867	P08172	Muscarinic acetylcholine receptor M2	CHRM2	1129	0.762	STITCH
86	-96.85	otenzepad	NA	107867	P20309	Muscarinic acetylcholine receptor M3	CHRM3	1131	0.689	STITCH
86	-96.85	otenzepad	NA	107867	P08173	Muscarinic acetylcholine receptor M4	CHRM4	1132	0.854	STITCH
86	-96.85	otenzepad	NA	107867	P08912	Muscarinic acetylcholine receptor M5	CHRM5	1133	0.689	STITCH
87	-96.77	Liothyronine	DB00279	5920	P12004	Proliferating cell nuclear antigen	PCNA	5111	1	DrugBank
87	-96.77	Liothyronine	DB00279	5920	P10827	Thyroid hormone receptor alpha	THRA	7067	1	DrugBank
87	-96.77	Liothyronine	DB00279	5920	P10828	Thyroid hormone receptor beta	THRB	7068	1	DrugBank
87	-96.77	Liothyronine	DB00279	5920	P10275	Androgen receptor 	AR	367	0.863	STITCH
87	-96.77	Liothyronine	DB00279	5920	Q14894	Ketimine reductase mu-crystallin 	CRYM	1428	0.795	STITCH
87	-96.77	Liothyronine	DB00279	5920	P19793	Retinoic acid receptor RXR-alpha 	RXRA	6256	0.863	STITCH
88	-96.77	Mepacrine	DB01103	237	P47712	Cytosolic phospholipase A2	PLA2G4A	5321	1	DrugBank
88	-96.77	Mepacrine	DB01103	237	O60733	85/88 kDa calcium-independent phospholipase A2	PLA2G6	8398	1	DrugBank
88	-96.77	Mepacrine	DB01103	237	Q15111	Inactive phospholipase C-like protein 1	PLCL1	5334	1	DrugBank
88	-96.77	Mepacrine	DB01103	237	P50135	Histamine N-methyltransferase 	HNMT	3176	0.8	STITCH
88	-96.77	Mepacrine	DB01103	237	P04156	Major prion protein 	PRNP	5621	0.451	STITCH
89	-96.71	Nicotine	DB00184	89594	P28329	Choline O-acetyltransferase	CHAT	1103	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	Q9GZZ6	Neuronal acetylcholine receptor subunit alpha-10	CHRNA10	57053	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	Q15822	Neuronal acetylcholine receptor subunit alpha-2	CHRNA2	1135	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	P32297	Neuronal acetylcholine receptor subunit alpha-3	CHRNA3	1136	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	P43681	Neuronal acetylcholine receptor subunit alpha-4	CHRNA4	1137	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	P30532	Neuronal acetylcholine receptor subunit alpha-5	CHRNA5	1138	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	Q15825	Neuronal acetylcholine receptor subunit alpha-6	CHRNA6	8973	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	Q9UGM1	Neuronal acetylcholine receptor subunit alpha-9	CHRNA9	55584	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	P17787	Neuronal acetylcholine receptor subunit beta-2	CHRNB2	1141	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	Q05901	Neuronal acetylcholine receptor subunit beta-3	CHRNB3	1142	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	P30926	Neuronal acetylcholine receptor subunit beta-4	CHRNB4	1143	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	P11511	Aromatase	CYP19A1	1588	1	DrugBank
89	-96.71	Nicotine	DB00184	89594	P02708	Acetylcholine receptor subunit alpha	CHRNA1	1134	0.609	STITCH
89	-96.71	Nicotine	DB00184	89594	P36544	Neuronal acetylcholine receptor subunit alpha-7	CHRNA7	1139	0.591	STITCH
89	-96.71	Nicotine	DB00184	89594	P11230	Acetylcholine receptor subunit beta	CHRNB1	1140	0.504	STITCH
89	-96.71	Nicotine	DB00184	89594	Q07001	Acetylcholine receptor subunit delta	CHRND	1144	0.504	STITCH
89	-96.71	Nicotine	DB00184	89594	Q04844	Acetylcholine receptor subunit epsilon	CHRNE	1145	0.504	STITCH
89	-96.71	Nicotine	DB00184	89594	P07510	Acetylcholine receptor subunit gamma	CHRNG	1146	0.504	STITCH
89	-96.71	Nicotine	DB00184	89594	Q16696	Cytochrome P450 2A13 	CYP2A13	1553	0.8	STITCH
89	-96.71	Nicotine	DB00184	89594	P11509	Cytochrome P450 2A6 	CYP2A6	1548	0.8	STITCH
89	-96.71	Nicotine	DB00184	89594	O95264	5-hydroxytryptamine receptor 3B 	HTR3B	9177	0.504	STITCH
89	-96.71	Nicotine	DB00184	89594	Q8WXA8	5-hydroxytryptamine receptor 3C 	HTR3C	170572	0.504	STITCH
89	-96.71	Nicotine	DB00184	89594	Q70Z44	5-hydroxytryptamine receptor 3D 	HTR3D	200909	0.504	STITCH
89	-96.71	Nicotine	DB00184	89594	A5X5Y0	5-hydroxytryptamine receptor 3E 	HTR3E	285242	0.504	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q2M2I8	AP2-associated protein kinase 1 	AAK1	22848	0.832	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P00519	Tyrosine-protein kinase ABL1 	ABL1	25	0.811	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q04771	Activin receptor type-1 	ACVR1	90	0.594	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P30530	Tyrosine-protein kinase receptor UFO 	AXL	558	0.577	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q9NSY1	BMP-2-inducible protein kinase 	BMP2K	55589	0.839	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	O60885	Bromodomain-containing protein 4 	BRD4	23476	0.8	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q9UQM7	Calcium/calmodulin-dependent protein kinase type II subunit alpha 	CAMK2A	815	0.402	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P50613	Cyclin-dependent kinase 7 	CDK7	1022	0.648	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	O14578	Citron Rho-interacting kinase 	CIT	11113	0.611	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q96D53	"Atypical kinase COQ8B, mitochondrial "	COQ8B	79934	0.402	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P19784	Casein kinase II subunit alpha' 	CSNK2A2	1459	0.648	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P53355	Death-associated protein kinase 1 	DAPK1	1612	0.873	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q9UIK4	Death-associated protein kinase 2 	DAPK2	23604	0.845	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	O43293	Death-associated protein kinase 3 	DAPK3	1613	0.898	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	O15075	Serine/threonine-protein kinase DCLK1 	DCLK1	9201	0.531	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q9C098	Serine/threonine-protein kinase DCLK3 	DCLK3	85443	0.879	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q9P2K8	eIF-2-alpha kinase GCN2 	EIF2AK4	440275	0.688	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	O15197	Ephrin type-B receptor 6 	EPHB6	2051	0.402	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P11362	Fibroblast growth factor receptor 1 	FGFR1	2260	0.421	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P09769	Tyrosine-protein kinase Fgr 	FGR	2268	0.726	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P36888	Receptor-type tyrosine-protein kinase FLT3 	FLT3	2322	0.879	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P42685	Tyrosine-protein kinase FRK 	FRK	2444	0.517	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P06241	Tyrosine-protein kinase Fyn 	FYN	2534	0.825	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	O14976	Cyclin-G-associated kinase 	GAK	2580	0.899	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P32298	G protein-coupled receptor kinase 4 	GRK4	2868	0.561	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q8NE63	Homeodomain-interacting protein kinase 4 	HIPK4	147746	0.49	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P51617	Interleukin-1 receptor-associated kinase 1 	IRAK1	3654	0.49	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q9Y616	Interleukin-1 receptor-associated kinase 3 	IRAK3	11213	0.648	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P23458	Tyrosine-protein kinase JAK1 	JAK1	3716	0.869	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	O60674	Tyrosine-protein kinase JAK2 	JAK2	3717	0.899	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P52333	Tyrosine-protein kinase JAK3 	JAK3	3718	0.743	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P10721	Mast/stem cell growth factor receptor Kit 	KIT	3815	0.629	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P06239	Tyrosine-protein kinase Lck 	LCK	3932	0.748	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q56UN5	Mitogen-activated protein kinase kinase kinase 19 	MAP3K19	80122	0.867	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	P53779	Mitogen-activated protein kinase 10 	MAPK10	5602	0.517	STITCH
90	-96.66	TG-101348 (Fedratinib)	DB12500	16722836	Q13164	Mitogen-activated protein kinase 7 	MAPK7	5598	0.761	STITCH
